datetime,open,high,low,close,volume
2024-07-21,170.6393793369036,171.59798558391032,168.87076937979654,171.40382010810882,1029303
2024-07-22,171.7395034183163,174.0271793565242,171.56972428174984,173.6529498763699,831248
2024-07-23,175.02208962703762,176.43860230991487,173.82909797332712,176.37211609977516,1033456
2024-07-24,173.25128232011554,174.92469483784473,171.74604150098207,173.61013923902772,985129
2024-07-25,175.11094695301577,177.72712370635463,174.25399043756786,176.37607903029362,1022915
2024-07-26,172.46586260450817,174.17412438457217,171.86109276772777,173.4594517171059,882042
2024-07-27,173.12672292302238,176.52189797045628,172.73200747489517,174.69120679426265,1159526
2024-07-28,174.22868672702674,176.48389130284986,173.43570757440094,175.40399869340607,990558
2024-07-29,172.34689296818325,175.96230093306883,171.6166886375148,174.1085466057681,905114
2024-07-30,177.39746910931956,178.7565956597354,177.29685507259944,178.38279452310218,930365
2024-07-31,174.89698782345505,176.8918302793018,173.27306406932152,176.70974203537966,1045325
2024-08-01,177.20870194390022,180.051073250975,176.42216195227508,178.5673489570792,813526
2024-08-02,181.59621474885816,182.50361231723014,180.51563214052328,182.28417328141916,803612
2024-08-03,176.018422383596,177.8431695780799,175.35267735133957,177.44044542769092,1026266
2024-08-04,176.6864070960798,178.97592084921263,175.83769075056,177.41360439795653,1095972
2024-08-05,179.69930219091552,181.8429386333347,179.48295216819594,180.00138145016254,806624
2024-08-06,178.3282611036008,180.94628872430297,177.85055974986582,180.14959513687523,1053202
2024-08-07,178.9586565320123,180.36147258735286,177.23670315092613,180.22851485182176,914125
2024-08-08,181.6973773947444,183.8650305035456,179.88437057533162,182.010749070915,1030828
2024-08-09,178.04959979716486,180.2599240179755,177.60547616596688,178.48473348881544,859971
2024-08-10,181.50990554717083,184.29873891116168,179.5833166871953,182.71737635339986,905243
2024-08-11,182.3431051047285,183.82711843092648,181.24642165737322,182.63055883354045,1106617
2024-08-12,185.04644952612387,186.5876851978966,184.0961810276077,185.1727464250955,917329
2024-08-13,180.68651949873615,184.41936511206782,180.62061605134144,182.68036448012379,962460
2024-08-14,184.58333188431922,186.13140109776032,184.57402612256536,185.72033511150715,1075371
2024-08-15,182.96615857340115,185.63387178353153,182.7416406425674,184.9374458265552,816099
2024-08-16,184.35809730949254,185.44039778830617,183.35999648758187,185.26417596373932,1151610
2024-08-17,187.98620922426485,188.72702392510615,186.8435036953907,188.55902751052975,1019659
2024-08-18,188.14988180107474,191.41196920924514,187.7169013972298,189.85912510332278,1061253
2024-08-19,188.72214271800817,189.6562548372184,187.2250115432109,189.61384779186454,825759
2024-08-20,184.43654205869265,187.86715353618933,182.4875450671226,186.03617846030144,959411
2024-08-21,186.2202261002605,187.43471067356776,186.20338062764262,186.87885733039894,821541
2024-08-22,185.66677643101838,186.91690388814436,184.31039765378762,186.6269423441331,960822
2024-08-23,184.6286656107244,185.24191229845306,183.4033447490775,184.99524887502736,987843
2024-08-24,187.23194269649125,187.46315871993932,185.38112760384763,187.2920600163621,1173483
2024-08-25,189.74469434334026,192.03511044277437,188.0503870381155,190.59836151948002,953082
2024-08-26,189.3135041698092,191.50872522234243,188.31584050492225,190.9417302850216,866272
2024-08-27,191.0323154495548,192.107654833476,190.6410251510405,191.31821259013364,1012921
2024-08-28,191.7443986777115,194.3389045224215,191.73205376943307,192.7253161312399,802617
2024-08-29,190.2603100124659,192.04711470313234,188.40443597660197,190.84154404307884,1173340
2024-08-30,189.07257538496384,189.98626537419347,187.91564060881825,189.69934216108751,1165705
2024-08-31,193.6705580149989,196.55061880545804,193.1025886335974,195.44062884595533,974483
2024-09-01,190.5326476585874,191.69076753480343,188.61617249268548,190.58365302142082,940451
2024-09-02,194.99461552773803,196.90874331598278,193.97748737169772,195.47562216003251,1195662
2024-09-03,190.46448467089152,193.6359959034629,189.44059790606522,191.89811648005775,812169
2024-09-04,191.01306954501504,194.33833780557222,190.99644322238404,192.42145867547035,1014315
2024-09-05,191.9605429538389,192.5041224363765,190.99013868318858,192.45238338062106,895336
2024-09-06,192.50256863918446,194.98471492161778,191.3236623130832,193.90740537263443,1003327
2024-09-07,192.35466808865948,193.14195154100432,191.60736505525279,192.82308445186626,877811
2024-09-08,193.1193641979969,195.2390620862434,192.3083573188843,194.9439693912486,1170689
2024-09-09,195.47362049632787,196.54969172855633,193.80394149506205,195.82186144574914,1151850
2024-09-10,191.8614787598831,193.70593099505095,190.18832142027435,193.68662172803164,916050
2024-09-11,198.37537804135445,199.75810129357703,197.263539618238,198.71041223203974,845208
2024-09-12,195.5564489611946,196.2475185310358,195.55136071934106,195.78070733327343,1122580
2024-09-13,194.30843942803978,195.7828474583345,193.18764584914365,194.86718453199146,912918
2024-09-14,197.64545366853295,199.5826613975808,195.8336415304653,199.43962567434573,932817
2024-09-15,196.30411859462515,198.55005246791268,196.01035010256146,196.56992579200465,875294
2024-09-16,197.0055776012364,199.7372511416362,196.27652147581028,198.65138143412491,1084052
2024-09-17,197.61453864480896,198.04507132809152,196.72190142123463,197.64077599875498,930732
2024-09-18,193.896906854463,195.4797116167721,191.95737008981115,195.14944325937427,867575
2024-09-19,197.13991716490415,197.76066739829565,195.7047985661164,197.6383598187185,895184
2024-09-20,196.2177103711595,199.8981184451383,196.1428616649896,198.15766435596532,1131086
2024-09-21,195.53697021735212,197.0758340648339,194.14402845795806,196.89811634150252,1027666
2024-09-22,195.99761060319634,199.18196848511934,194.4895980221561,197.88146342083468,865507
2024-09-23,199.01786055239202,200.29916554222703,197.56102158596954,199.62573413862944,989559
2024-09-24,199.69695262074626,202.58102570438857,198.7426373848638,201.1434780441414,891256
2024-09-25,202.4121236236726,204.21966655936018,202.22413090946463,202.87281048147386,943450
2024-09-26,196.41276852376276,197.85788732203952,195.15253328266718,196.6606722561122,1035713
2024-09-27,197.87800280409692,199.3606082674293,196.76914386437863,199.1024084256049,877631
2024-09-28,199.50867025237147,200.96576644646666,198.37185124095808,200.77382522945908,958071
2024-09-29,200.2166248748242,203.86116267067985,198.63422797470332,201.8788318393209,1019249
2024-09-30,197.25060180766926,198.7468435070432,196.55548103065684,198.72532355545965,1195657
2024-10-01,196.3672682748227,198.2439683375963,195.5591112556625,197.2908199218759,1100744
2024-10-02,198.55076147087075,199.69186069228843,197.43650946402198,199.49328328447848,1115012
2024-10-03,197.82610674555866,199.59531533361064,196.1330984296135,198.89083435613898,1026074
2024-10-04,196.59515366038505,198.08082931882726,194.6215041568688,197.19521792013265,845502
2024-10-05,197.48629749740982,199.1004435890662,195.97103421199176,197.9396611403199,974131
2024-10-06,199.2087227145042,201.90596708419793,197.58068160020116,201.18449860824654,1089717
2024-10-07,198.03124698075192,201.09245788355162,196.45393876290228,199.8155455584397,1110867
2024-10-08,199.81567663816057,203.098262181755,198.0424904897643,201.6920416048403,833474
2024-10-09,194.81563146625274,196.85448474103674,194.37801314462834,195.18652889302777,887215
2024-10-10,197.76787144878614,201.49147095535832,197.20904964210783,199.50615379300797,901073
2024-10-11,199.8015512244243,203.7216974094175,198.04284597684403,201.7625014680584,869253
2024-10-12,198.41506884273173,200.0171031474043,198.18958274583827,199.02298175032476,939453
2024-10-13,200.0926556483931,201.24274623854987,200.02393869100695,200.7759593395939,800195
2024-10-14,197.74652743649762,199.97965461166314,196.01728612741977,199.21846621826018,1047355
2024-10-15,200.65254682490774,201.8869400709039,199.32204378654174,201.7611882146168,1085260
2024-10-16,198.30664398153593,200.1245218261674,197.4213272863934,199.75384768557473,1024647
2024-10-17,199.80502876143703,201.91339502589602,198.12640396257166,201.747694070686,1140104
2024-10-18,201.91189605335282,204.27330177453706,201.65484150977494,203.18413416494096,1075952
2024-10-19,202.27764150126325,204.3988407449276,201.3509052182373,203.9819584564725,980468
2024-10-20,196.2927800521617,198.556220286879,195.13237858086438,197.96704674848442,1125445
2024-10-21,200.84915480811685,201.54308529580604,199.22366696555406,200.85154555138678,807827
2024-10-22,201.79614081001066,203.0274639595646,201.40898255854154,202.21209012066026,869697
2024-10-23,201.64846398693354,202.87715022413408,200.0160426198779,201.9276286159552,1016076
2024-10-24,202.01304273933908,203.41226685835795,201.58737078197444,202.10717653380556,886975
2024-10-25,199.74659070952308,202.24255582144747,198.06351420546522,200.3552271990796,943252
2024-10-26,197.92580551585522,200.05322334263724,196.63575419461074,199.6013832652439,927643
2024-10-27,196.82748671643293,198.8650374806639,195.36996504850796,198.61864229363184,1069675
2024-10-28,197.35893438613104,198.46690024712248,195.7636220821874,198.1630370689455,870519
2024-10-29,200.99062866337306,203.90587789822135,200.61399989040495,202.60563516806945,1126300
2024-10-30,198.8956682793722,201.85522662044255,197.67384990940948,200.0144728438982,1094977
2024-10-31,200.89277618043116,202.63429576515725,200.19942215137905,201.70646411738585,1051903
2024-11-01,199.59065788865885,201.7996053568606,198.0142769480724,200.75543205441835,1178989
2024-11-02,201.55248683636773,204.35302673308155,199.6296552556836,202.58451309573658,1081991
2024-11-03,200.7084966284955,201.2636715158524,199.6452864656105,201.11811625865084,1045855
2024-11-04,197.73922230971962,199.90027737145513,196.92093886753472,199.0735334642315,878953
2024-11-05,197.42527273400316,200.43100617314622,195.6259686538504,198.70872209286375,1112897
2024-11-06,198.9578938158778,201.71162032792293,198.95254417529574,200.8025551122905,974055
2024-11-07,199.96095607883873,201.79564193168065,198.95263074341665,200.32170114063126,1194106
2024-11-08,196.2927141524619,198.1020046386354,194.62747809575183,197.45689744259425,997644
2024-11-09,198.09528064371167,201.55341154514332,197.44587730795874,199.62154703420467,939819
2024-11-10,194.10371133950514,197.56419479981378,192.88751331640202,195.86398130035494,944596
2024-11-11,203.0769936035357,203.42859643615495,202.96861299157098,203.18365044205913,966182
2024-11-12,195.55489914438087,198.60012658331962,194.45121704387907,197.32015996292353,875914
2024-11-13,197.34120905759244,200.17330546849558,195.51593896824505,198.20637608921783,828375
2024-11-14,199.30603810750836,202.0299425984339,199.0816338718779,201.19110478085403,985777
2024-11-15,197.75172173751406,200.02625056440777,195.93308009794526,199.29029181911142,1090706
2024-11-16,200.88247839306197,202.65479018729678,199.10807566675638,201.15867850082765,1187528
2024-11-17,194.30693703226052,196.76174292147286,193.4085214814071,195.16158670627703,911835
2024-11-18,197.6624629655871,198.95689643400888,197.21048622900926,198.4182445264025,857384
2024-11-19,199.9822381741846,201.91732402450953,199.5182571794927,200.00361134179045,928630
2024-11-20,198.6299188113875,199.97529315702286,198.04198599005593,199.8536118522646,862678
2024-11-21,193.51778119015276,195.66304255249676,192.84127673144113,194.40336004865478,1160692
2024-11-22,199.2139370732245,200.88959212241895,198.8826176811959,199.798565398414,1026723
2024-11-23,195.63996264304077,197.84912472893993,194.49469464627973,196.36836712362629,1040825
2024-11-24,198.44158674348088,201.59002231719674,197.1850043855866,200.24184701232147,944972
2024-11-25,195.2277262574418,196.8676814777795,194.41274680291437,196.67791355958795,934016
2024-11-26,194.6242548089524,196.21879902538205,192.88989830137092,195.96308360629845,898670
2024-11-27,195.26025610752382,196.85459033595558,194.51213206041797,195.77766517696796,893651
2024-11-28,196.64045404064092,198.6132952722022,194.74888863074148,197.72875196292912,818050
2024-11-29,193.71392632026826,195.42581001575107,192.28530142823448,194.9202891197425,940752
2024-11-30,197.25709122443237,198.70109407675403,196.50819243152824,198.32254033701574,852175
2024-12-01,194.97011720197222,197.62933038913062,194.61197246067638,195.83622388386627,812049
2024-12-02,190.41038590803515,192.1511848198065,189.9955354538279,190.44512741713604,1040713
2024-12-03,193.32697432342832,195.5516479514089,192.7904175374668,193.81811490609667,1153916
2024-12-04,193.22614633875813,194.9187257681641,192.1554417054194,194.12256875669115,999333
2024-12-05,194.7230171934298,195.97303621491264,194.56719453553185,195.87814891469606,1151419
2024-12-06,194.63893302834265,197.3162682852449,193.80946622021023,196.40191332575836,842147
2024-12-07,198.4670669345539,200.42949622851347,196.502833892869,198.74418434419246,1127532
2024-12-08,195.54435459231146,197.51676017815794,194.73917314630117,196.2300199225773,1131497
2024-12-09,192.35579713064857,194.61734363759066,191.50589474551455,194.2889279869216,1134296
2024-12-10,192.65891039515665,195.23334301751166,192.54323306967476,194.5751747599796,957892
2024-12-11,194.04462400443302,196.24889981351996,193.96650571444243,195.1366095882416,1039423
2024-12-12,193.04177845334945,194.6448593430853,192.12104359874002,193.06757413793517,866230
2024-12-13,187.99816375002345,191.30812545695,186.93442655336617,189.72586857593282,1103266
2024-12-14,192.57584158804212,195.37216452480266,190.62408729557032,193.41079476903448,964735
2024-12-15,197.82855652177628,199.73838930082476,197.8036950698971,198.32554901900136,1153877
2024-12-16,193.0791498233043,195.64255315775702,191.5023642901128,194.64911426804025,878567
2024-12-17,190.5045395187787,192.5711442978724,189.5149559485406,191.6842419484455,869005
2024-12-18,189.80459231079178,191.84488297933487,188.29668029897832,190.29910878038947,917932
2024-12-19,191.36566699805886,192.72731613383436,190.1060074265048,191.39989174036037,1084332
2024-12-20,190.80093879714914,192.71580049254655,190.714203120511,192.50585471031883,1188101
2024-12-21,190.60736412734866,191.63551207534115,189.97794593241392,191.1789775808014,1084841
2024-12-22,193.27631007295867,196.60549603176148,192.9117810029045,194.91832167378155,845539
2024-12-23,188.78958101662934,191.1676603599245,187.0829985122605,190.1468061534742,1164579
2024-12-24,192.98505254756927,194.9922899429303,191.3620121161788,193.42915725072453,954937
2024-12-25,189.28060298967634,191.49092951656465,188.46234699661375,189.82194670217888,1142905
2024-12-26,190.92477696846387,193.82311062193972,190.7326669007335,191.96485759298437,1169901
2024-12-27,191.17824403366325,192.77891722471222,191.03960267688092,191.65346779448282,1014280
2024-12-28,188.68834311780955,190.32515297991137,188.2628564626019,189.94924777196428,1079455
2024-12-29,187.65887428942472,190.2238868861014,187.21963691098242,189.57411918733712,889521
2024-12-30,185.74154958834092,187.5843709696072,184.02014534100448,187.3705401387137,1024002
2024-12-31,191.26175054030918,194.8782661248414,190.0853894220868,193.22305992321824,953544
2025-01-01,191.31574394269845,192.36752641103928,191.3130940579273,192.0554064461698,939805
2025-01-02,189.85079140628588,190.34018649705393,188.10502572455317,190.2272097412744,1090408
2025-01-03,184.68475968056404,187.28772701237153,184.4130735698099,186.60894903625896,1141297
2025-01-04,188.83995802684467,190.33990830555447,187.1335139254712,189.12024123768126,947026
2025-01-05,188.85520367272574,191.95440129856496,187.72357754120083,189.9705754728176,867859
2025-01-06,184.4521225811354,186.55851828280834,183.5384034239558,186.25474021842564,892449
2025-01-07,186.2036484303294,188.69117106420953,184.89726826360928,187.5627818084572,989768
2025-01-08,189.04144129041833,190.0581351783246,188.04106726389287,189.43313992255523,881936
2025-01-09,184.21462539264314,187.48741171646077,182.73536470000442,185.8511387033007,836588
2025-01-10,189.86021115074473,192.68113218085836,188.71498918713658,191.30298601164765,1106535
2025-01-11,184.43077904649235,186.59837669182835,183.67199550687957,185.75668350349693,1003858
2025-01-12,188.1673839217018,189.33602411744823,186.82028513840473,188.6693172776697,990333
2025-01-13,187.59103980120148,189.64953250294934,187.29551160956342,188.75791409685317,1180815
2025-01-14,187.13332891335332,189.42921723855633,186.14673976512933,188.7021707272546,1169252
2025-01-15,187.67020590526013,189.2872996982343,187.22345223174375,189.11055392489757,1050741
2025-01-16,184.69596552401066,187.10084528095553,184.25353190998598,185.45316261405455,922846
2025-01-17,190.42241844215175,192.45691630251414,189.74721749130674,191.51580545681782,1011481
2025-01-18,189.1549473368116,191.67979788019264,188.9483601933443,190.356218198277,837478
2025-01-19,188.3789249704935,189.08473270994565,187.65717804989038,189.08202861204438,871501
2025-01-20,185.97099717240266,186.80171358747768,184.85554377337021,186.35682957497082,1145996
2025-01-21,186.78889690068453,189.04772477720212,185.79152249206805,187.31279606960433,989361
2025-01-22,185.7567469679161,186.74966675634568,185.71410884114053,186.32559626974995,977902
2025-01-23,186.37561026290246,189.90127695741384,186.04492491152644,188.32281887979286,1077429
2025-01-24,186.05469704711638,186.13113302267246,184.4687360071965,186.11100455302892,1132272
2025-01-25,185.81978052429972,188.74941218311284,184.79513117855637,186.90184777574444,1119102
2025-01-26,185.7560772622792,186.64817904088875,185.43821935386072,186.250376234503,845075
2025-01-27,184.37846750514123,185.56426643184636,183.95297362306133,184.4525012679685,1104471
2025-01-28,186.326480691037,187.98738885481913,184.69236117234195,186.81271632905666,1101892
2025-01-29,186.76892321334458,187.9916046414916,185.75307181531616,187.1060982247533,1164695
2025-01-30,184.48351110676117,186.30585542719425,183.63289702454932,185.23423889280136,867773
2025-01-31,186.15847747452526,187.1313803668987,185.22710420234088,186.9184311784159,954921
2025-02-01,188.06111404062267,190.6751720010652,186.68672661905666,188.75415711229476,1161218
2025-02-02,184.85559629330052,186.56227551848383,183.22952194749607,185.88551421018028,926247
2025-02-03,189.10299953611585,191.0101556630169,187.8640422237627,190.15501592314783,1030993
2025-02-04,186.17037526866469,187.49704933679678,184.45706857122872,186.95509114960555,936484
2025-02-05,188.85479012049367,190.48453818120987,187.52293666739513,189.041681356188,912290
2025-02-06,183.7039801755843,186.16818920420766,183.63248589829595,185.43860590236122,1104213
2025-02-07,182.54607025037387,184.11694658211965,180.79851290951999,184.11423806318007,1195213
2025-02-08,185.98379215390355,187.79554811855326,184.39084572150352,187.600008382192,1085536
2025-02-09,191.23545132189352,194.42550424405056,190.40309110182938,192.56285257339513,1152771
2025-02-10,186.4723476107265,187.739247449413,185.94886530564656,186.77140941769377,1162351
2025-02-11,184.8838201368864,186.82517450968686,183.51370329153494,186.03030566348568,901016
2025-02-12,186.62557921268382,188.34628859765718,184.88830266925177,187.29187331042186,911869
2025-02-13,188.35567146870594,189.98858264629135,186.39454477894841,188.39029684431546,929234
2025-02-14,184.28255571072054,185.82270563049806,183.51218907252007,185.310474168052,1179663
2025-02-15,185.17102789956294,188.6862383300828,184.5371063325139,186.73011879624624,847610
2025-02-16,188.9319064095642,191.39242279184873,187.1075247884603,190.13457273257936,1102550
2025-02-17,189.43436823660068,192.79218818854469,188.81012741021186,190.88408756512953,1138679
2025-02-18,189.1814231962887,189.88500301955807,187.9467084587941,189.52273420006873,1057257
2025-02-19,186.40578185143536,189.1087312151981,185.81912355761466,187.31039561166563,1109559
2025-02-20,186.43783353008143,189.85606803279538,184.47255299816382,187.9334603951024,1121525
2025-02-21,188.26053421830457,190.75247780131852,186.71839415356825,188.8252729088212,857157
2025-02-22,190.25424775114723,191.98003150749585,190.07702621035486,190.33075680906748,1058752
2025-02-23,184.31897486340762,186.62883228864894,183.4442344475841,186.0171042847938,969516
2025-02-24,188.19084597473585,188.35336284870172,187.00177367812947,188.21684577562087,1176080
2025-02-25,189.8082200035224,192.7427133487404,188.8098308592205,191.43807769093988,843377
2025-02-26,192.64924116478835,195.63484937193766,191.84912030033593,193.78398865574053,931631
2025-02-27,188.67374728356245,190.6353233170332,188.6179404234749,188.98246207660245,859376
2025-02-28,193.32395851771048,195.29662691661332,192.67645425034516,193.98429976959642,809466
2025-03-01,191.17242309538224,193.1033075496582,190.0465999844151,192.7003836454838,932820
2025-03-02,191.79662261767885,193.2182795672645,191.2422990195849,192.74481842658687,1133417
2025-03-03,192.81845273162892,195.73826090445456,192.1060790017711,194.24470763638874,1186032
2025-03-04,189.7821199821024,190.60894430735632,189.60280253411875,190.12556526363508,808982
2025-03-05,191.5911275033998,193.20460983223558,191.545578916073,192.3405929461015,1024488
2025-03-06,191.96652721252877,193.54234336811777,190.58506014262167,192.5456419830217,1162590
2025-03-07,195.3829125828274,196.54528577616034,193.67831758662314,195.3863263360051,889950
2025-03-08,188.94060235841096,191.16079245219734,188.49956699164747,190.05567456968828,1104700
2025-03-09,190.87147274646756,192.97595788756027,189.05736522947092,192.32511322183558,1140355
2025-03-10,188.14960950673233,190.29582706448716,186.49236371601572,189.33930132009795,820284
2025-03-11,192.81181367695353,193.55233349352054,191.27039438937993,192.89782666150975,1159437
2025-03-12,193.65004316078122,194.20720246249817,192.78510580343246,193.82410793256702,1079519
2025-03-13,194.0182504412255,195.6552231084633,193.03705900333392,194.5452898652519,998724
2025-03-14,189.84225078322308,192.9860009195435,188.99512354467853,191.62616167190984,855758
2025-03-15,195.52065165047233,197.9849723260497,194.1958115899493,196.42609100295252,1168851
2025-03-16,193.49749721761646,194.3660190123305,191.81016473570153,193.59555009175668,990902
2025-03-17,195.41563556492008,196.71547546495464,194.34421642012506,195.8114430224071,1163454
2025-03-18,195.84870644330508,196.5073703877602,195.17930518868957,196.26341448981728,869863
2025-03-19,193.35592958811444,195.82525610194165,192.0472991741122,194.48746443852403,1036719
2025-03-20,195.4153472985158,198.1203523611921,194.64464479992407,196.84524999417812,1101339
2025-03-21,196.31270302412406,197.82783799570763,195.08390446247697,197.36973171166247,1039219
2025-03-22,197.90242935228028,199.01345670383608,196.01652733250398,198.0298051007915,1171996
2025-03-23,197.77614348692848,199.07615643258205,196.17986017147854,198.57139828507545,1095107
2025-03-24,194.53059421900588,197.99021520671343,193.3769566620173,196.0192037866112,1056708
2025-03-25,196.7270385606966,198.4033461717477,195.73619390886319,197.97124914363496,982268
2025-03-26,197.32673741123645,200.9207713196508,196.14744380009896,198.94582852762446,924267
2025-03-27,195.43101666487308,196.828445608588,193.88304566763682,196.00915029316755,873200
2025-03-28,196.6890476428037,198.48783265005264,195.30670245057348,197.59737218976105,1170609
2025-03-29,201.7156339601438,203.924973677877,200.95513318613018,203.26635423198027,1197698
2025-03-30,200.14127788665982,202.52359945782388,198.60673582759992,201.2717423309872,1107894
2025-03-31,196.20888416473025,197.93830815813666,195.4571030813488,196.35967528808558,855265
2025-04-01,201.39977478333626,202.53005523838277,200.19025885658985,201.85741430426475,1137414
2025-04-02,199.20877662416044,201.9786178188776,197.43284250865847,199.98569510280566,1053522
2025-04-03,201.0996038804395,202.57086756050836,200.59794251914926,201.21163069738333,1120658
2025-04-04,198.26947301839192,199.98282728313174,196.33285485615494,199.8282130847323,984563
2025-04-05,201.07756916695635,203.86552877863357,200.91799856765635,202.38970800089132,851366
2025-04-06,201.5751691407622,204.14445012491785,200.34247365742152,202.92536291844402,801413
2025-04-07,209.71969576482002,210.10557198826427,209.38064748707043,209.92875550096014,1119609
2025-04-08,204.67787040026954,208.0725151260657,204.13462772175944,206.3715291672305,1112852
2025-04-09,200.49344160863035,202.2759753547283,199.55339428039605,201.28395472593067,981415
2025-04-10,203.87820997293704,206.53675327753234,203.7797984832081,204.9235529764303,1107296
2025-04-11,209.85250334870273,210.5430256663552,208.67292125311485,210.42369193956364,893009
2025-04-12,203.94046962953982,206.11532146391798,202.22005608116478,205.39216317187245,967054
2025-04-13,203.58157016774257,206.512357391241,201.6805650561216,205.3529041276977,970483
2025-04-14,205.21070383197113,208.334044112425,204.81836013141455,206.53774806883058,809236
2025-04-15,207.0544995302795,208.643150852279,206.121581511255,208.24134996158534,997492
2025-04-16,207.20955134258247,208.75213424309266,206.03640463015924,208.27231967298567,811357
2025-04-17,206.7723759171551,209.10517815399265,205.12584567490293,207.64169853974798,875695
2025-04-18,208.33929658033554,209.4678879062835,207.2611569440156,209.25136909660552,1043694
2025-04-19,205.70922646912518,206.4007837971124,204.56220269156637,206.09133046169768,1027561
2025-04-20,209.27666384307784,211.66412767522127,208.05413353720016,210.4292622353706,952599
2025-04-21,212.86452139618152,213.61995637256356,212.12217952442913,213.16631175854656,1106195
2025-04-22,207.70070391705886,209.77625320270448,207.1839596250491,209.61943179561464,818803
2025-04-23,205.2009578411826,208.69758632960554,203.80647417250154,207.04547465917116,842127
2025-04-24,210.92159908572168,212.8118359732376,210.06076468569827,211.49571905817885,1096686
2025-04-25,211.4292580786408,214.46747758567847,210.03621351594268,212.98523556868602,1050409
2025-04-26,210.2750607869679,212.37346061696837,209.52878666701122,210.9755937789258,826635
2025-04-27,215.65077200701603,216.71574371934224,215.52595793410856,216.27485297593287,973111
2025-04-28,217.17254148850546,218.7708348919223,216.62183331662638,217.85958387835788,1131363
2025-04-29,218.26039739556273,219.61270865945696,218.0652883698315,218.874014216878,895855
2025-04-30,218.43418811741446,219.70777123087845,217.1842149853878,219.02514181011495,816159
2025-05-01,217.10016841101378,218.1120764859989,215.92551396918884,217.58991607885673,1121973
2025-05-02,214.23221305323605,216.9331895977007,212.7252549777035,215.23669468430177,1192757
2025-05-03,213.6011848864437,215.7747063194727,211.72085048330692,215.15133590290603,1080174
2025-05-04,217.66525677129522,219.93903573134222,217.07635824020107,219.06502963272146,908550
2025-05-05,217.63356944759968,218.91050292034151,217.34980497224234,218.19734057708487,1149782
2025-05-06,219.52057086795404,221.95672139530052,218.11012008853265,220.1118727944309,1136161
2025-05-07,221.06412556341533,223.07231941036198,220.72920194878367,221.92797914435337,989526
2025-05-08,217.17880421224106,220.30175444978437,216.99414143669847,218.84783251851505,873036
2025-05-09,220.60736532657432,223.8202173676112,219.39838936020914,222.27819814162612,1068757
2025-05-10,222.20060194815395,223.6120501792195,222.13750760953295,223.03521304120608,1149158
2025-05-11,221.8365624894131,223.85979113890986,220.04049129506743,223.0986811589034,977683
2025-05-12,219.88957199977511,221.06017468879136,219.1971054473937,220.18935929680282,1035527
2025-05-13,220.38641801883736,223.68649872856653,220.3721906171249,222.14508168380965,1073847
2025-05-14,221.59628047409225,223.5547034084745,220.6701821740413,223.29187138817892,810813
2025-05-15,223.65391440623267,226.3442369716901,222.59338924408272,225.09658278009917,823364
2025-05-16,222.40493140256547,224.886591138271,220.6069260966242,223.30377454445065,1097424
2025-05-17,223.8671136753204,226.19022091981594,223.04999191058832,225.31319710305638,901839
2025-05-18,221.7966818198193,224.85896692714041,219.84248871073305,223.39534231459737,800552
2025-05-19,228.11382790347358,230.08288278436723,226.84923489075,229.1421303817308,921280
2025-05-20,227.81419287277075,229.86747461226093,227.28606049434256,229.29654130087022,1169684
2025-05-21,226.41355603563022,228.09607603379695,225.1486849209348,228.061524813317,937235
2025-05-22,227.71073367374922,230.04523006871815,227.2285383404338,228.47465689925173,862405
2025-05-23,231.08833245105214,233.4336685297802,230.08936698558657,232.0414554666955,1026621
2025-05-24,229.66050702829065,231.11809262222638,228.30097413135078,229.66933192300732,976746
2025-05-25,233.76630270397644,235.04450374645046,232.35025642707444,234.63381572611235,1077100
2025-05-26,229.27572017335936,231.84513922071747,228.71557635989032,230.7205656132377,1043266
2025-05-27,231.1844355359157,231.70953525153655,230.82161454977657,231.5394568698541,986238
2025-05-28,234.4461700282373,237.29336531831655,232.7004487588329,235.37795097761543,1146610
2025-05-29,230.88590241533498,233.2219040861468,230.42104842404018,232.75156632807312,1196138
2025-05-30,231.95924654899238,233.9771599108982,230.40952833667015,233.9380928288931,963495
2025-05-31,231.50684789383155,233.59727040785327,230.94186798479737,233.10301565368852,972174
2025-06-01,232.80384945364304,234.84653110580342,232.57945010984918,234.3998647277454,1047755
2025-06-02,236.0771071405784,237.50534698058,235.71291609408567,236.3387058912229,1067545
2025-06-03,231.6979548975792,235.43126571672371,230.58463282342385,233.46759779987647,1080150
2025-06-04,233.09578701051743,234.55261920732798,233.04862381541898,233.90431587937402,807187
2025-06-05,236.77905084536448,239.1133565604072,235.0674150157878,237.86776297338844,878062
2025-06-06,238.65426669165694,240.40871282277342,238.2525514782012,239.13332577569827,1012765
2025-06-07,239.19690443684746,240.05861061747217,237.7381177306488,239.20394765468427,1018935
2025-06-08,234.80968990913038,238.30829628185998,233.7736851588338,236.70754832837753,929685
2025-06-09,240.21494810228103,242.8865205293509,239.96395466992936,240.96355057420462,950833
2025-06-10,242.51496457503544,244.57952941543584,241.12997282164326,243.4746668217062,978040
2025-06-11,237.78486676672037,241.12060749479534,236.05134598592417,239.34619099240632,830368
2025-06-12,239.21466566288927,240.99138614652412,237.55074592359477,240.68116852161452,857596
2025-06-13,241.9070497374001,242.9194852362177,241.101429674867,242.50780869179985,962898
2025-06-14,241.6635387924766,244.19114528865833,240.28656720420318,243.44155377660047,877386
2025-06-15,240.58604303181446,243.2082988926935,240.00371458771886,241.48345479344397,921647
